"America_1961_JFK" "America_1963_MLK" "America_1964_Reagan" "America_1968_MLK" "England_1940_Churchill" "England_1940_Churchill_1" "England_1946_Churchill" "Japan_1941_Hirohito" "Japan_1945_Hirohito" "Russia_1991_Yeltsin" "Russia_1992_Yeltsin" "Singapore_1977_LKY" "Singapore_1987_LKY" "Singapore_1994_LKY" "Yugoslavia_1988_Milosevic" "Yugoslavia_1989_Milosevic"
"real" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0.112296462661426 0 0 0.420168067226891 0 0
"really" 0 0 0 0.110350915912602 0 0 0 0 0 0 0 0.107181136120043 0 0.140056022408964 0 0
"relations" 0 0 0 0 0 0 0.0411607326610414 0.189035916824197 0 0 0.0561482313307131 0 0 0 0 0.163132137030995
"revolution" 0.148257968865827 0 0.0212901852246115 0.0220701831825204 0 0 0 0 0 0 0.0561482313307131 0 0 0 0.122774708410068 0
"sense" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0.152905198776758 0 0.0561482313307131 0 0 0 0 0.163132137030995
"serbs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184162062615101 0.217509516041327
"seriously" 0 0 0.0212901852246115 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0.428724544480171 0 0 0 0
"share" 0.0741289844329133 0 0.0425803704492229 0 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"slavery" 0 0 0.0425803704492229 0.0662105495475612 0 0 0 0 0 0 0 0 0 0 0 0.108754758020663
"started" 0 0 0 0.0441403663650408 0 0 0.0205803663305207 0 0 0 0 0.107181136120043 0.18001800180018 0.140056022408964 0 0
"strategic" 0 0 0 0 0 0 0.0823214653220827 0 0 0 0.168444693992139 0 0 0 0 0
"thousand" 0.0741289844329133 0 0.0425803704492229 0.0220701831825204 0.0628535512256442 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"throughout" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0.184162062615101 0.0543773790103317
"too" 0 0 0.0638705556738344 0.0220701831825204 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0.0543773790103317
"weapons" 0.0741289844329133 0 0 0 0 0 0.0205803663305207 0 0 0 0.280741156653565 0 0 0 0 0
"whatever" 0.0741289844329133 0 0.0212901852246115 0 0.0314267756128221 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0.140056022408964 0 0
"whose" 0.0741289844329133 0.112994350282486 0.0212901852246115 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0.107181136120043 0.09000900090009 0 0 0
"won" 0 0 0.0212901852246115 0.0220701831825204 0.0314267756128221 0 0 0 0 0 0 0.214362272240086 0 0 0.0613873542050338 0.0543773790103317
"alone" 0 0 0.0212901852246115 0 0.0628535512256442 0 0.0411607326610414 0 0 0 0 0 0 0 0 0.0543773790103317
"aren" 0 0 0.0212901852246115 0.110350915912602 0 0 0 0 0 0 0 0 0 0 0 0
"armed" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0.112296462661426 0 0 0 0 0.108754758020663
"belgrade" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0.306936771025169 0
"bread" 0 0 0.0212901852246115 0.0882807327300817 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"bull" 0 0 0 0.132421099095122 0 0 0 0 0 0 0 0 0 0 0 0
"burden" 0.148257968865827 0 0.0212901852246115 0 0 0 0 0 0.152905198776758 0 0.0561482313307131 0.107181136120043 0 0 0 0
"cast" 0 0 0 0 0.125707102451288 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"chance" 0 0 0 0.0220701831825204 0.125707102451288 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"charter" 0 0 0 0 0 0 0.0823214653220827 0 0 0 0.112296462661426 0 0 0 0 0
"city" 0 0.112994350282486 0.0212901852246115 0.0662105495475612 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"civilization" 0 0 0 0 0.0314267756128221 0 0 0 0.152905198776758 0 0.0561482313307131 0 0 0 0 0.163132137030995
"clear" 0 0 0 0 0.0314267756128221 0 0.061741098991562 0 0 0 0.0561482313307131 0 0.09000900090009 0 0 0
"considered" 0 0 0.0212901852246115 0 0.0314267756128221 0.285306704707561 0 0 0 0.239234449760766 0.0561482313307131 0 0 0 0 0
"cooperation" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.112296462661426 0 0 0 0 0.163132137030995
"council" 0 0 0 0 0 0 0 0 0 0 0.336889387984278 0 0 0 0 0
"cpib" 0 0 0 0 0 0 0 0 0 0 0 0 0.54005400540054 0 0 0
"created" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0.245549416820135 0.0543773790103317
"dangerous" 0 0 0.0212901852246115 0.0882807327300817 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"dangers" 0 0 0 0 0 0 0.102901831652603 0 0 0 0 0.107181136120043 0 0 0 0
"director" 0 0 0 0 0 0 0 0 0 0 0 0 0.54005400540054 0 0 0
"divisions" 0 0 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0.217509516041327
"does" 0 0 0.0425803704492229 0.0220701831825204 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0.108754758020663
"doubt" 0.148257968865827 0 0 0 0 0 0.061741098991562 0 0 0 0 0 0 0.140056022408964 0 0
"dr" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0.36003600360036 0 0 0
"during" 0 0 0.0425803704492229 0 0 0.285306704707561 0.0205803663305207 0 0 0 0 0 0 0 0.0613873542050338 0
"effective" 0 0 0 0 0.0314267756128221 0 0.061741098991562 0 0 0 0.112296462661426 0 0 0 0 0
"election" 0 0 0.0425803704492229 0 0 0 0.0205803663305207 0 0 0 0 0.214362272240086 0 0.140056022408964 0 0
"especially" 0 0 0.0212901852246115 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0.122774708410068 0.0543773790103317
"evidence" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0.45004500450045 0 0 0
"existence" 0 0 0 0 0 0 0 0.56710775047259 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0.0543773790103317
"eyes" 0 0 0 0.0220701831825204 0.0314267756128221 0 0.061741098991562 0 0 0.239234449760766 0 0 0 0 0 0
"families" 0 0 0.0425803704492229 0 0 0 0.0411607326610414 0 0.152905198776758 0 0 0 0 0.140056022408964 0 0
"fate" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0 0.152905198776758 0 0 0 0 0 0 0.163132137030995
"five" 0 0.112994350282486 0 0.0220701831825204 0.0314267756128221 0.14265335235378 0 0 0 0 0 0.214362272240086 0 0 0 0
"foreign" 0 0 0.0425803704492229 0 0 0 0.0205803663305207 0.189035916824197 0 0 0.112296462661426 0 0 0 0 0
"fraternal" 0 0 0 0 0 0 0.0823214653220827 0 0.152905198776758 0 0 0 0 0 0.0613873542050338 0
"further" 0 0 0 0 0.0942803268384664 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0 0.0543773790103317
"given" 0 0 0 0 0.0628535512256442 0 0.0205803663305207 0 0 0.239234449760766 0 0 0.18001800180018 0 0 0
"gone" 0 0 0 0.0220701831825204 0.0942803268384664 0 0 0 0 0 0 0.107181136120043 0 0.140056022408964 0 0
"governments" 0.0741289844329133 0 0.0425803704492229 0 0 0 0.0411607326610414 0 0.152905198776758 0 0 0 0 0 0 0
"greatest" 0 0.112994350282486 0.0212901852246115 0 0.0314267756128221 0.14265335235378 0 0 0 0 0 0 0 0 0.0613873542050338 0.0543773790103317
"happens" 0 0.112994350282486 0.0212901852246115 0.0441403663650408 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"hard" 0.0741289844329133 0 0 0 0.0942803268384664 0.14265335235378 0 0 0 0 0 0 0 0 0 0.0543773790103317
"heard" 0 0 0.0425803704492229 0.0220701831825204 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0.107181136120043 0 0 0 0
"hold" 0 0.112994350282486 0.0425803704492229 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0 0 0
"injustice" 0 0.338983050847458 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"isn" 0 0 0.106450926123057 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"jericho" 0 0 0 0.132421099095122 0 0 0 0 0 0 0 0 0 0 0 0
"joint" 0 0 0 0 0 0 0.061741098991562 0 0.305810397553517 0 0.0561482313307131 0 0 0 0 0
"keep" 0 0 0.0425803704492229 0.0441403663650408 0 0 0 0 0.152905198776758 0 0 0 0 0.140056022408964 0 0
"known" 0 0 0.0425803704492229 0.0441403663650408 0 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0 0 0
"lead" 0.0741289844329133 0.112994350282486 0 0 0 0 0.0205803663305207 0 0.305810397553517 0 0 0 0 0 0.0613873542050338 0
"love" 0.0741289844329133 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0.245549416820135 0
"merely" 0.148257968865827 0 0 0.0441403663650408 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"months" 0 0 0.0212901852246115 0 0.0314267756128221 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0.122774708410068 0
"myself" 0 0 0 0.0220701831825204 0.0314267756128221 0 0.061741098991562 0 0 0 0 0 0 0 0.0613873542050338 0
"pay" 0.0741289844329133 0 0.0425803704492229 0 0.0314267756128221 0 0 0 0 0 0 0 0.09000900090009 0.140056022408964 0 0
"peaceful" 0.0741289844329133 0 0 0 0 0 0.0205803663305207 0.189035916824197 0 0 0.112296462661426 0 0 0 0.0613873542050338 0
"plan" 0 0 0.106450926123057 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"practical" 0 0 0 0.0220701831825204 0.0314267756128221 0 0.0411607326610414 0 0 0 0.112296462661426 0 0 0 0 0
"price" 0.0741289844329133 0 0.106450926123057 0 0 0 0 0 0 0 0 0 0 0 0 0
"property" 0 0 0.127741111347669 0 0 0 0 0 0 0 0 0 0 0 0 0
"ready" 0 0 0 0 0.0628535512256442 0 0 0 0 0 0.168444693992139 0 0.09000900090009 0 0 0
"received" 0 0 0 0.0441403663650408 0 0.14265335235378 0.0411607326610414 0 0 0 0 0 0.09000900090009 0 0 0
"regardless" 0 0 0.0425803704492229 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0.122774708410068 0.0543773790103317
"responsibility" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.168444693992139 0 0.09000900090009 0 0.0613873542050338 0
"rest" 0.0741289844329133 0.112994350282486 0.0425803704492229 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0
"return" 0 0 0 0 0.0314267756128221 0 0.0411607326610414 0 0 0.478468899521531 0 0 0 0 0 0.0543773790103317
"rise" 0 0.338983050847458 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0.239234449760766 0 0 0 0 0 0
"sacrifice" 0.0741289844329133 0 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0 0 0 0.140056022408964 0.0613873542050338 0.0543773790103317
"science" 0.148257968865827 0 0 0 0 0 0.061741098991562 0 0 0 0 0 0 0 0 0.0543773790103317
"secret" 0 0 0 0 0.0314267756128221 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0.09000900090009 0 0.0613873542050338 0
"self" 0.0741289844329133 0.112994350282486 0.0212901852246115 0 0 0 0.0205803663305207 0.189035916824197 0.152905198776758 0 0 0 0 0 0 0
"sent" 0 0 0.0212901852246115 0.0220701831825204 0.0628535512256442 0 0 0 0 0 0 0 0.18001800180018 0 0 0
"slaves" 0 0.225988700564972 0 0.0882807327300817 0 0 0 0 0 0 0 0 0 0 0 0
"somehow" 0 0 0 0.110350915912602 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"somewhere" 0 0 0.0212901852246115 0.110350915912602 0 0 0 0 0 0 0 0 0 0 0 0
"sought" 0.0741289844329133 0 0.0638705556738344 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"south" 0.148257968865827 0 0.0212901852246115 0.0441403663650408 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"speak" 0 0 0.0212901852246115 0 0 0 0.061741098991562 0 0 0 0 0.214362272240086 0 0 0 0
"standards" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.168444693992139 0.107181136120043 0 0.140056022408964 0 0
"survival" 0.0741289844329133 0 0 0.0220701831825204 0 0.570613409415121 0 0 0 0 0 0 0 0 0 0
"telling" 0 0 0.0638705556738344 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"th" 0 0 0.0425803704492229 0.0441403663650408 0 0 0 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"thousands" 0 0 0.0425803704492229 0 0.0942803268384664 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"try" 0 0 0 0.0441403663650408 0.0314267756128221 0 0.0411607326610414 0 0 0 0 0.107181136120043 0 0 0 0
"turn" 0 0 0 0.110350915912602 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"union" 0 0 0 0 0 0 0 0 0.152905198776758 1.19617224880383 0 0 0 0 0 0
"various" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0.189035916824197 0 0 0.112296462661426 0 0 0 0 0.0543773790103317
"water" 0 0 0 0.110350915912602 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"welcome" 0.148257968865827 0 0 0 0 0 0.061741098991562 0 0 0 0.0561482313307131 0 0 0 0 0
"whom" 0.0741289844329133 0 0 0.0220701831825204 0.0628535512256442 0 0.0205803663305207 0 0 0 0 0 0 0 0.0613873542050338 0
"wish" 0 0 0 0 0 0.14265335235378 0.0411607326610414 0 0 0 0.112296462661426 0.107181136120043 0 0 0 0
"women" 0 0 0.0425803704492229 0.0220701831825204 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0 0 0.140056022408964 0 0
"workers" 0 0 0 0.110350915912602 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"york" 0 0.112994350282486 0 0.110350915912602 0 0 0 0 0 0 0 0 0 0 0 0
"absolute" 0.148257968865827 0 0 0 0.0314267756128221 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"achieve" 0 0 0.0212901852246115 0 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"act" 0 0 0 0 0.0314267756128221 0.14265335235378 0.0205803663305207 0 0 0 0 0.107181136120043 0.09000900090009 0 0 0
"address" 0 0 0 0.0220701831825204 0 0.14265335235378 0.0205803663305207 0 0 0.478468899521531 0 0 0 0 0 0
"advance" 0 0 0.0638705556738344 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0.0543773790103317
"agreed" 0 0 0 0 0.0314267756128221 0.285306704707561 0.0205803663305207 0 0 0 0 0 0.09000900090009 0 0 0
"alabama" 0 0.225988700564972 0 0.0662105495475612 0 0 0 0 0 0 0 0 0 0 0 0
"anything" 0 0 0.0425803704492229 0.0441403663650408 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"approach" 0 0 0.0212901852246115 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0 0 0.0543773790103317
"aware" 0 0 0 0 0 0 0 0 0.152905198776758 0 0.112296462661426 0 0 0 0 0.108754758020663
"awareness" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0.122774708410068 0.108754758020663
"balance" 0.148257968865827 0 0 0 0 0 0.061741098991562 0 0 0 0 0 0 0 0 0
"bear" 0.22238695329874 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0.0613873542050338 0
"behind" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0.107181136120043 0.09000900090009 0 0 0.0543773790103317
"brave" 0 0 0 0 0.0942803268384664 0 0 0.189035916824197 0 0 0 0 0 0 0 0.0543773790103317
"brothers" 0 0.225988700564972 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"built" 0 0 0.0212901852246115 0 0 0 0.061741098991562 0 0 0 0.0561482313307131 0 0 0 0 0
"campaign" 0 0 0.0851607408984458 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"carried" 0 0 0 0 0.0942803268384664 0 0 0.189035916824197 0 0 0 0 0 0 0.0613873542050338 0
"causes" 0 0 0 0 0 0 0.061741098991562 0 0 0 0 0 0.09000900090009 0.140056022408964 0 0
"character" 0 0.112994350282486 0 0 0 0 0.0205803663305207 0 0 0.239234449760766 0 0.107181136120043 0 0.140056022408964 0 0
"china" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0.378071833648393 0.152905198776758 0 0 0 0 0 0 0
"choice" 0 0 0.0638705556738344 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"class" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0.107181136120043 0 0 0.184162062615101 0
"cold" 0 0 0.0425803704492229 0 0 0 0 0 0 0.239234449760766 0.0561482313307131 0 0.09000900090009 0 0 0
"comrades" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0.245549416820135 0
"conditions" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0 0.152905198776758 0 0 0 0 0.140056022408964 0 0.0543773790103317
"conference" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0.107181136120043 0 0 0.184162062615101 0
"constitutional" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0.717703349282297 0 0 0 0 0 0
"convinced" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0.108754758020663
"court" 0 0 0.0212901852246115 0.0441403663650408 0 0 0 0 0 0 0.0561482313307131 0 0.09000900090009 0 0 0
"crisis" 0 0 0 0 0 0.14265335235378 0 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0.108754758020663
"cultural" 0.0741289844329133 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0.163132137030995
"deal" 0 0 0.0212901852246115 0.0662105495475612 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"dear" 0 0 0.0425803704492229 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0 0 0
"decided" 0 0 0 0.0662105495475612 0 0 0 0 0.152905198776758 0 0 0 0.09000900090009 0 0 0
"deep" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0.0561482313307131 0.214362272240086 0 0 0 0
"defend" 0 0 0 0 0.0942803268384664 0 0 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"defended" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0.0561482313307131 0 0 0 0 0.163132137030995
"destruction" 0.148257968865827 0 0 0 0 0 0.0205803663305207 0 0 0 0.112296462661426 0 0 0 0 0
"devoted" 0 0 0 0 0 0 0.0205803663305207 0 0.305810397553517 0 0 0 0 0 0.0613873542050338 0.0543773790103317
"divided" 0.0741289844329133 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0.108754758020663
"doesn" 0 0 0.0425803704492229 0.0662105495475612 0 0 0 0 0 0 0 0 0 0 0 0
"effort" 0.0741289844329133 0 0 0 0.0628535512256442 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"employees" 0 0 0.106450926123057 0 0 0 0 0 0 0 0 0 0 0 0 0
"ended" 0.0741289844329133 0 0 0.0882807327300817 0 0 0 0 0 0 0 0 0 0 0 0
"equality" 0 0 0 0 0 0 0 0 0 0 0.112296462661426 0 0 0 0.0613873542050338 0.108754758020663
"except" 0 0 0.0212901852246115 0 0 0 0.061741098991562 0 0 0 0 0 0 0.140056022408964 0 0
"explain" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0.214362272240086 0 0.140056022408964 0.0613873542050338 0
"family" 0 0 0.0425803704492229 0 0 0 0.0411607326610414 0 0.152905198776758 0 0 0 0 0 0 0
"farmers" 0 0 0.106450926123057 0 0 0 0 0 0 0 0 0 0 0 0 0
"fathers" 0 0 0.0638705556738344 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"fellow" 0.22238695329874 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"finally" 0.148257968865827 0 0 0.0441403663650408 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"forward" 0 0 0 0 0.0314267756128221 0.285306704707561 0.0205803663305207 0.189035916824197 0 0 0 0 0 0 0 0
"found" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0.18001800180018 0 0.122774708410068 0
"gave" 0 0 0.0212901852246115 0 0 0 0 0 0 0.239234449760766 0 0 0.18001800180018 0 0.0613873542050338 0
"globe" 0.22238695329874 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"grand" 0.0741289844329133 0 0 0 0.0314267756128221 0 0.0411607326610414 0 0.152905198776758 0 0 0 0 0 0 0
"growing" 0 0 0 0 0.0628535512256442 0 0.061741098991562 0 0 0 0 0 0 0 0 0
"happening" 0 0 0.0212901852246115 0.0662105495475612 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"having" 0 0.112994350282486 0 0 0 0 0.0411607326610414 0 0.152905198776758 0 0 0.107181136120043 0 0 0 0
"heart" 0 0 0 0 0 0 0 0.189035916824197 0.305810397553517 0 0 0 0 0 0.122774708410068 0
"higher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.700280112044818 0 0
"immediately" 0 0 0 0.0220701831825204 0.0628535512256442 0 0.0205803663305207 0 0 0 0 0 0.09000900090009 0 0 0
"indeed" 0 0 0 0 0 0 0.061741098991562 0 0.305810397553517 0 0 0 0 0 0 0
"instead" 0.148257968865827 0 0 0 0 0 0 0 0 0 0 0.214362272240086 0 0 0.0613873542050338 0
"investigation" 0 0 0 0 0 0 0 0 0 0 0 0 0.45004500450045 0 0 0
"issues" 0 0 0.0638705556738344 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"lack" 0 0 0.0212901852246115 0 0.0314267756128221 0.14265335235378 0 0 0 0 0 0 0 0 0 0.108754758020663
"lay" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0.189035916824197 0.152905198776758 0 0 0.107181136120043 0 0 0 0
"lie" 0 0 0.0212901852246115 0 0.0314267756128221 0 0.061741098991562 0 0 0 0 0 0 0 0 0
"living" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0.122774708410068 0.108754758020663
"lord" 0 0.112994350282486 0 0.0441403663650408 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"loss" 0 0 0 0 0.125707102451288 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"losses" 0 0 0 0 0.125707102451288 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"main" 0 0 0 0.0220701831825204 0.0942803268384664 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"making" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0.168444693992139 0.107181136120043 0 0 0 0
"miles" 0 0 0 0.0220701831825204 0.0314267756128221 0 0.061741098991562 0 0 0 0 0 0 0 0 0
"ministers" 0 0 0 0.0220701831825204 0.0314267756128221 0.285306704707561 0 0 0 0 0 0 0 0.140056022408964 0 0
"money" 0 0 0.0425803704492229 0.0662105495475612 0 0 0 0 0 0 0 0 0 0 0 0
"moral" 0 0 0.0212901852246115 0 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0 0.0543773790103317
"mountain" 0 0.451977401129944 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"name" 0 0 0 0.0441403663650408 0 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0.140056022408964 0 0
"nationalities" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0.122774708410068 0.108754758020663
"noble" 0 0 0 0.0220701831825204 0.0628535512256442 0 0 0 0 0 0 0 0 0.140056022408964 0 0.0543773790103317
"nobody" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0 0 0 0.140056022408964 0.122774708410068 0
"nuclear" 0 0 0 0 0 0 0 0 0 0 0.280741156653565 0 0 0 0 0
"numbers" 0 0 0 0 0.125707102451288 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"off" 0.0741289844329133 0 0 0.0441403663650408 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0
"office" 0 0 0.0212901852246115 0.0220701831825204 0 0.14265335235378 0 0 0 0 0 0.107181136120043 0 0.140056022408964 0 0
"organization" 0 0 0.0638705556738344 0 0.0314267756128221 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"parliament" 0 0 0 0 0.0628535512256442 0.285306704707561 0 0 0 0 0 0.107181136120043 0 0 0 0
"particularly" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0.0561482313307131 0 0 0 0 0.108754758020663
"per" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0.321543408360129 0 0 0 0
"permit" 0.0741289844329133 0 0.0212901852246115 0.0220701831825204 0 0 0 0 0 0.239234449760766 0.0561482313307131 0 0 0 0 0
"planet" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.112296462661426 0 0 0 0 0.108754758020663
"preacher" 0 0 0 0.110350915912602 0 0 0 0 0 0 0 0 0 0 0 0
"pressure" 0 0 0.0212901852246115 0.0220701831825204 0 0 0.0205803663305207 0.189035916824197 0 0 0 0 0.09000900090009 0 0 0
"principles" 0 0 0 0 0 0 0.061741098991562 0 0 0 0.0561482313307131 0 0 0 0 0.0543773790103317
"private" 0 0 0.0638705556738344 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"religious" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0.163132137030995
"remains" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0.163132137030995
"removed" 0 0 0 0 0 0 0.0823214653220827 0 0 0.239234449760766 0 0 0 0 0 0
"republics" 0.0741289844329133 0 0 0 0 0 0.0205803663305207 0 0 0.239234449760766 0 0 0 0 0.0613873542050338 0.0543773790103317
"ride" 0 0 0.0425803704492229 0.0441403663650408 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"royal" 0 0 0 0 0.125707102451288 0 0 0.189035916824197 0 0 0 0 0 0 0 0
