"Dostoevsky_BednieLyudi" "Dostoevsky_Besy" "Dostoevsky_PrestuplenieINakazanie" "Dostoevsky_UnijennieIOskorblennie" "Goncharov_Oblomov" "Goncharov_Obryv" "Goncharov_ObyknovennayaIstoriya" "Tolstoy_AnnaKarenina" "Tolstoy_SemeynoeShastye" "Tolstoy_VoinaIMir" "Tolstoy_Voskresenie" "Turgenev_DvoryanskoeGnezdo" "Turgenev_Dym" "Turgenev_OtsyIDeti"
"вошел" 0.0262329485834208 0.0204441612901692 0.0311510305799284 0.0200402474970566 0.0141039934450011 0.0121708967777551 0.0139909811982737 0.0325158940787008 0.00361964744633873 0.0265073102473294 0.035624186641657 0.0463284688441047 0.0241555618181086 0.0163520412798198
"самое" 0.0286177620910045 0.0261495086269606 0.0265360630866056 0.0183702268723019 0.0060445686192862 0.00912817258331631 0.0107622932294413 0.0393287480761429 0.0361964744633873 0.0257860228936606 0.0348971624244804 0.0252700739149662 0.0221425983332662 0.0236196151819619
"действительно" 0.00953925403033483 0.0446918874715327 0.0721088670831675 0.044255546556 0.00201485620642873 0.00434674884919824 0.00107622932294413 0.0185805109021148 0.0217178846780324 0.0176715401648863 0.0218107265153002 0.0210583949291385 0.0543500140907444 0.0272534021330329
"думала" 0.0262329485834208 0.00713168417098926 0.00519183842998806 0.0283903506208302 0.0241782744771448 0.0352086656785058 0.0215245864588827 0.0346836203506142 0.137546602960872 0.0241631263479057 0.0174485812122402 0.0189525554362246 0.00603889045452715 0.0181689347553553
"знаешь" 0.00715444052275112 0.0128370315077807 0.0294204177699323 0.058450721866415 0.0349241742447647 0.0273845177499489 0.0279819623965475 0.0309675181701913 0.00723929489267745 0.0169502528112175 0.00799726638894342 0.0084233579716554 0.0120777809090543 0.0472392303639238
"такие" 0.0906229132881809 0.0213950525129678 0.0363428690099164 0.0334004124950943 0.0255215119480973 0.0199950447063119 0.0247532744277151 0.0145547335399899 0.0144785897853549 0.0196550803874756 0.0348971624244804 0.0315875923937078 0.0120777809090543 0.0236196151819619
"нею" 0.0143088810455022 0.0399374313575399 0.0230748374666136 0.0258853196836981 0.00470133114833371 0.0143442712023542 0.0150672105212179 0.0322062188969989 0.0144785897853549 0.0185731493569723 0.031262041338597 0.0547518268157601 0.0402592696968477 0.0345209760351751
"думаю" 0.0548507106744253 0.0294776279067556 0.0178829990366255 0.0417505156188679 0.0141039934450011 0.0186910200515524 0.0462778608865977 0.0272514159897683 0.0217178846780324 0.0171305746496347 0.0276269202527136 0.0189525554362246 0.0140907443938967 0.0272534021330329
"женщина" 0.0214633215682534 0.0161651507875757 0.0184598699732909 0.0217102681218113 0.027536368154526 0.0352086656785058 0.0258295037506592 0.0278707663531722 0.0180982372316936 0.0109996321434496 0.0654321795459007 0.0252700739149662 0.0181166713635815 0.0290702956085685
"другое" 0.00953925403033483 0.01331247711918 0.0213442246566176 0.0167002062475472 0.0349241742447647 0.0399900894126238 0.040896714271877 0.0229159634459416 0.039816121909726 0.0198354022258928 0.029080968687067 0.0126350369574831 0.0140907443938967 0.0181689347553553
"алексей" 0 0.0199687156787699 0.00057687093666534 0.00334004124950943 0.00201485620642873 0 0 0.143689284309688 0 0.00108193103050324 0 0 0 0.0109013608532132
"отвечала" 0.00715444052275112 0.000950891222798568 0.00807619311331476 0.0642957940530565 0.0335809367738122 0.0273845177499489 0.0602688420848714 0.0343739451689123 0.0542947116950809 0.0142454252349594 0.00872429060612009 0.0336934318866216 0.026168525302951 0.0236196151819619
"право" 0.0548507106744253 0.0218704981243671 0.0438421911865658 0.0275553403084528 0.0261931306835736 0.0191256949364723 0.0258295037506592 0.0201288868106243 0.0217178846780324 0.0183928275185551 0.0138134601263568 0.0357992713795355 0.0362333427271629 0.0199858282308908
"графиня" 0.00953925403033483 0.000475445611399284 0 0.0200402474970566 0 0 0 0.0374706969859315 0.00723929489267745 0.0595062066776783 0.0181756054294169 0 0.0281814887877934 0
"остановился" 0.00715444052275112 0.0237722805699642 0.0317279015165937 0.00835010312377358 0.0208201807997636 0.0191256949364723 0.032286879688324 0.0241546641727492 0.0180982372316936 0.0277695631162499 0.0203566780809469 0.0315875923937078 0.0201296348484238 0.0145351478042842
"комнаты" 0.0143088810455022 0.0261495086269606 0.0328816433899244 0.0208752578094339 0.0194769433288111 0.0226030940158309 0.016143439844162 0.0188901860838167 0.0325768270170485 0.0293924596620047 0.0138134601263568 0.014740876450397 0.0221425983332662 0.0181689347553553
"старик" 0.097777353810932 0.00475445611399284 0.00115374187333068 0.126921567481358 0.0100742810321437 0.00478142373411807 0.0236770451047709 0.0182708357204129 0 0.0160486436191314 0.0523457436367205 0.056857666308674 0.00402592696968477 0.0290702956085685
"боже" 0.0166936945530859 0.0194932700673706 0.0207673537199522 0.0450905568683773 0.0570875925154808 0.0391207396427842 0.0699549059913686 0.0145547335399899 0.00723929489267745 0.0120815631739529 0.00363512108588337 0.0105291974645692 0.0161037078787391 0.00726757390214212
"этому" 0.0143088810455022 0.0147388139533778 0.0184598699732909 0.0150301856227924 0.0241782744771448 0.0186910200515524 0.0204483571359385 0.0399480984395468 0.00361964744633873 0.0256057010552434 0.0268998960355369 0.0126350369574831 0.0120777809090543 0.0145351478042842
"хотите" 0.0238481350758371 0.0427901050259356 0.0230748374666136 0.0225452784341887 0.0154472309159536 0.0456408629165815 0.0279819623965475 0.014245058358288 0.0108589423390162 0.0117209194971185 0.0203566780809469 0.0379051108724493 0.0221425983332662 0.0381547629862461
"каждый" 0.0286177620910045 0.028526736683957 0.0201904827832869 0.0250503093713207 0.0288796056254785 0.0178216702817128 0.0355155676571564 0.0201288868106243 0.0325768270170485 0.0245237700247402 0.0116323874748268 0.0189525554362246 0.0181166713635815 0.0236196151819619
"ужасно" 0.040541829628923 0.0618079294819069 0.0421115783765698 0.0509356290550188 0.00537294988380996 0.000869349769839648 0.0129147518753296 0.0287997918982779 0.0144785897853549 0.00847512640560873 0.0283539444698903 0.0126350369574831 0.0161037078787391 0.0163520412798198
"iii" 0 0.0090334666165864 0.00346122561999204 0.00334004124950943 0.00268647494190498 0.00260804930951895 0.0032286879688324 0.0275610911714702 0.00361964744633873 0.066178114699115 0.0029080968687067 0.00210583949291385 0.00603889045452715 0.00181689347553553
"года" 0.0143088810455022 0.0361338664663456 0.0173061280999602 0.0150301856227924 0.0235066557416686 0.00782414792855684 0.0269057330736033 0.0306578429884894 0.0108589423390162 0.0234418389942369 0.0225377507324769 0.0400109503653632 0.0100648174242119 0.0236196151819619
"которым" 0.00476962701516741 0.0204441612901692 0.0138449024799682 0.0158651959351698 0.00805942482571494 0.0108668721229956 0.0096860639064972 0.0328255692604028 0.0180982372316936 0.0320972872382628 0.0363512108588337 0.0210583949291385 0.0241555618181086 0.0236196151819619
"двух" 0.0143088810455022 0.0185423788445721 0.0299972887065977 0.0108551340609057 0.0214917995352398 0.0199950447063119 0.016143439844162 0.0216772627191339 0.0108589423390162 0.0279498849546671 0.031262041338597 0.0336934318866216 0.0181166713635815 0.0127182543287487
"своему" 0.00953925403033483 0.0123615858963814 0.0155755152899642 0.0133601649980377 0.0214917995352398 0.0169523205118731 0.0247532744277151 0.0241546641727492 0.00361964744633873 0.0310153562077596 0.0261728718183603 0.042116789858277 0.0100648174242119 0.0417885499373172
"скажу" 0.0453114566440904 0.0237722805699642 0.0334585143265897 0.0342354228074717 0.0295512243609548 0.029557892174548 0.0236770451047709 0.0161031094484995 0.0180982372316936 0.0149667125886282 0.0218107265153002 0.0168467159433108 0.0201296348484238 0.0218027217064264
"нынче" 0.00715444052275112 0.00570534733679141 0.00346122561999204 0.00167002062475472 0.0120891372385724 0.00652012327379736 0.0204483571359385 0.0510964049808156 0.0651536540340971 0.0265073102473294 0.069067300631784 0 0.00201296348484238 0
"весело" 0.0429266431365067 0.0161651507875757 0.00634558030331874 0.011690144373283 0.0214917995352398 0.017386995396793 0.0182958984900503 0.0439738758016716 0.0325768270170485 0.0256057010552434 0.0152675085607102 0.0105291974645692 0.0161037078787391 0.0127182543287487
"сидел" 0.00715444052275112 0.0166405963989749 0.0259591921499403 0.0334004124950943 0.0174620871223824 0.0139095963174344 0.0182958984900503 0.0157934342667976 0.0325768270170485 0.0272285976009983 0.033443113990127 0.0294817529007939 0.0342203792423205 0.0254365086574974
"понимаю" 0.00476962701516741 0.0408883225803384 0.0311510305799284 0.0334004124950943 0.00738780609023869 0.0152136209721938 0.0182958984900503 0.0368513466225276 0.00723929489267745 0.0153273562654626 0.0123594116920035 0.0189525554362246 0.0100648174242119 0.0290702956085685
"вон" 0.00715444052275112 0.0090334666165864 0.0184598699732909 0.0100201237485283 0.0644753986057195 0.0769374546308089 0.057040154116039 0.00402577736212487 0.00361964744633873 0.00973737927452918 0.00363512108588337 0.0189525554362246 0.0140907443938967 0.0272534021330329
"ехать" 0.0119240675379185 0.00618079294819069 0.00115374187333068 0.0141951753104151 0.0335809367738122 0.00912817258331631 0.0182958984900503 0.0414964743480563 0.0832518912657907 0.0301137470156736 0.0203566780809469 0.0189525554362246 0.0120777809090543 0.00545068042660659
"оба" 0.00715444052275112 0.0213950525129678 0.0317279015165937 0.0200402474970566 0.0194769433288111 0.039555414527704 0.0258295037506592 0.0191998612655186 0.0289571795707098 0.0144257470733766 0.0174485812122402 0.0315875923937078 0.0201296348484238 0.0436054434128527
"est" 0 0.031854855963752 0.00115374187333068 0.00167002062475472 0 0.00999752235315596 0 0.00805155472424973 0.00361964744633873 0.0580636319703407 0.0116323874748268 0.0168467159433108 0.0422722331816901 0.00726757390214212
"ночь" 0.0429266431365067 0.0294776279067556 0.0259591921499403 0.0317303918703396 0.0255215119480973 0.0208643944761516 0.016143439844162 0.0114579817229708 0.0361964744633873 0.0201960459027272 0.0210837022981235 0.0400109503653632 0.0181166713635815 0.0218027217064264
"иванович" 0.040541829628923 0.00142633683419785 0.0103836768599761 0 0.0181337058578586 0.0291232172896282 0.00107622932294413 0.0668898392476132 0 0.00468836779884738 0.0167215569950635 0.0042116789858277 0.00201296348484238 0.161703519322662
"своими" 0.00715444052275112 0.0161651507875757 0.0167292571632949 0.0225452784341887 0.00805942482571494 0.0117362218928353 0.0096860639064972 0.0241546641727492 0.0217178846780324 0.0293924596620047 0.0465295498993071 0.0273759134078801 0.0181166713635815 0.0290702956085685
"отец" 0.00715444052275112 0.00618079294819069 0.0109605477966415 0.0743159178015848 0.032909318038336 0.00869349769839648 0.0193721278129944 0.0123870072680765 0.0108589423390162 0.0263269884089122 0.00799726638894342 0.0379051108724493 0.0140907443938967 0.0908446737767765
"подле" 0.00476962701516741 0.0242477261813635 0.030574159643263 0.0208752578094339 0.0181337058578586 0.0230377689007507 0.0247532744277151 0.0216772627191339 0.0289571795707098 0.0256057010552434 0.0181756054294169 0.0084233579716554 0.00201296348484238 0.00363378695107106
"едва" 0.00953925403033483 0.0171160420103742 0.0196136118466216 0.0183702268723019 0.0369390304511935 0.0456408629165815 0.0419729435948212 0.0095999306327593 0.0108589423390162 0.0122618850123701 0.0130864359091801 0.0442226293511909 0.0442851966665325 0.0381547629862461
"захар" 0.00476962701516741 0 0 0 0.314989186938359 0 0 0.000309675181701913 0 0.00126225286892045 0 0 0 0
"матери" 0.00953925403033483 0.0104598034507842 0.030574159643263 0.00668008249901886 0.0194769433288111 0.0186910200515524 0.0333631090112681 0.0263223904446626 0.0325768270170485 0.0234418389942369 0.029080968687067 0.0231642344220524 0.00603889045452715 0.0199858282308908
"такая" 0.0930077267957646 0.0180669332331728 0.030574159643263 0.0359054434322264 0.0248498932126211 0.0269498428650291 0.040896714271877 0.0126966824497784 0.0180982372316936 0.0115405976587012 0.0225377507324769 0.0189525554362246 0.0161037078787391 0.0181689347553553
"около" 0.0143088810455022 0.0209196069015685 0.0149986443532988 0.00250503093713207 0.0282079868900023 0.0473795624562608 0.0204483571359385 0.0102192809961631 0.0325768270170485 0.0225402298021509 0.0210837022981235 0.014740876450397 0.026168525302951 0.0218027217064264
"слезы" 0.0214633215682534 0.0109352490621835 0.0109605477966415 0.0267203299960755 0.0349241742447647 0.0252111433253498 0.0527352368242625 0.0173418101753071 0.0470554168024034 0.0187534711953895 0.0239917991668302 0.014740876450397 0.0281814887877934 0.0145351478042842
"приехал" 0 0.0109352490621835 0.00403809655665738 0.0217102681218113 0.00940266229666743 0.0152136209721938 0.0290581917194916 0.031896543715297 0.0361964744633873 0.0275892412778327 0.0276269202527136 0.0252700739149662 0.00603889045452715 0.030887189084104
"la" 0 0.0090334666165864 0.00230748374666136 0 0 0.00956284746823613 0.0064573759376648 0.00588382845233634 0 0.0649158618301945 0.00508916952023672 0.0294817529007939 0.0281814887877934 0.00363378695107106
"генерал" 0.00238481350758371 0.00950891222798568 0.00173061280999602 0.0058450721866415 0.00335809367738122 0.000434674884919824 0 0.00309675181701913 0 0.0544571952019965 0.0363512108588337 0.014740876450397 0.112725955151174 0.00908446737767765
"сначала" 0.0524658971668416 0.0223459437357663 0.0155755152899642 0.0359054434322264 0.0295512243609548 0.0260804930951895 0.0258295037506592 0.0182708357204129 0.0361964744633873 0.0128028505276217 0.035624186641657 0.0084233579716554 0.00603889045452715 0.00726757390214212
"ясно" 0.00953925403033483 0.0204441612901692 0.0380734818199124 0.0150301856227924 0.0167904683869061 0.00434674884919824 0.00860983458355306 0.0303481678067875 0.0434357693560647 0.0225402298021509 0.0261728718183603 0.0105291974645692 0.0140907443938967 0.0145351478042842
"отца" 0.0190785080606697 0.00475445611399284 0.0138449024799682 0.0400804949941132 0.0201485620642873 0.00956284746823613 0.00430491729177653 0.0167224598119033 0.039816121909726 0.0335398619456005 0.0138134601263568 0.042116789858277 0.00805185393936954 0.0436054434128527
"тобой" 0 0.00618079294819069 0.0207673537199522 0.0651308043654339 0.0449984552769084 0.0312965917142273 0.0527352368242625 0.0123870072680765 0.0361964744633873 0.0100980229513636 0.00654321795459007 0.0042116789858277 0.0100648174242119 0.0472392303639238
"моей" 0.0786988457502623 0.0347075296321477 0.0248054502766096 0.0534406599921509 0.0100742810321437 0.0204297195912317 0.016143439844162 0.0126966824497784 0.0760125963731133 0.00919641375927756 0.0116323874748268 0.0379051108724493 0.0241555618181086 0.0236196151819619
"напротив" 0.0143088810455022 0.0380356489119427 0.0328816433899244 0.023380288746566 0.00873104356119118 0.00956284746823613 0.0139909811982737 0.0222966130825377 0.0361964744633873 0.0187534711953895 0.0181756054294169 0.0105291974645692 0.0181166713635815 0.0327040825596395
"другого" 0.0238481350758371 0.0175914876217735 0.0224979665299483 0.00751509281139622 0.0295512243609548 0.0299925670594679 0.0333631090112681 0.0173418101753071 0.0542947116950809 0.0180321838417207 0.0167215569950635 0.0105291974645692 0.0322074157574782 0.0127182543287487
"вижу" 0.040541829628923 0.0313794103523527 0.025382321213275 0.0225452784341887 0.00940266229666743 0.0373820401031049 0.0344393383342123 0.0241546641727492 0.0108589423390162 0.00865544824402594 0.00508916952023672 0.0168467159433108 0.0161037078787391 0.0363378695107106
"пришел" 0.0214633215682534 0.0213950525129678 0.0490340296165539 0.0334004124950943 0.0235066557416686 0.02477646844043 0.0258295037506592 0.0120773320863746 0.00361964744633873 0.0122618850123701 0.0196296538637702 0.0231642344220524 0.0301944522726358 0.00363378695107106
